aliMallSeller,anony,appendComment,attributes,auctionSku,buyCount,carServiceLocation,cmsSource,displayRatePic,displayRateSum,displayUserLink,displayUserNick,displayUserNumId,displayUserRateLink,dsr,fromMall,fromMemory,id,pics,position,rateContent,rateDate,reply,serviceRateContent,tamllSweetLevel,tmallSweetPic,useful,userIdEncryption,userInfo,userVipLevel,userVipPic
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_2.gif,16,,t***6,,,0,true,0,241252170059,,,顺风很给力 175 60kg表示衣服很紧 怪自己没问过客服,2015-05-08 21:24:24,,,0,,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,,0,,强***森,,,0,true,0,241157982145,,,基本不错，运动必备,2015-05-08 21:04:33,,,0,,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_blue_2.gif,980,,j***3,,,0,true,0,240972918349,,,很好 就是價格貴了點,2015-05-08 18:35:57,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,241202602467|2015-05-08 22:20:26|长时间没在家，没有及时的确认收货，刚开始拍了个L号的，有点小，换了大一号的正好，穿起来很舒服，全五分好评！|1||,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_1.gif,9,,j***n,,,0,true,0,241202602467,,,,2015-05-08 18:10:03,,,0,,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_5.gif,169,,o***年,,,0,true,0,241030341759,,,还好,2015-05-08 12:49:03,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_2.gif,26,,a***4,,,0,true,0,241029624954,,,官方店各方面真没的说，太好了。给大家个参考180cm，142斤。穿L码略紧。,2015-05-08 12:40:30,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:413浅漆蓝/(动力蓝);尺码:2XL,0,,天猫,b_blue_1.gif,428,,4***w,,,0,true,0,241103790208,,,好。,2015-05-08 12:07:32,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:M,0,,天猫,b_red_3.gif,42,,l***7,,,0,true,0,240959714624,,,很好，正品,2015-05-08 11:46:16,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_blue_1.gif,455,,同***罪,,,0,true,0,241096260698,,,东西不错，穿起来非常合身，运动起来很舒服,2015-05-08 10:41:42,,不得不说在天猫，NIKE官网比AD的官网好了1万倍，服务态度好了1万倍！,4,tmall-grade-t4-18.png,true,,身高:176cm;体重:65kg,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_3.gif,43,,董***丶,,,0,true,0,241157588063,,,挺好的,2015-05-08 09:57:27,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:547庭紫/ (冷灰);尺码:XL,0,,天猫,b_blue_1.gif,286,,女***p,,,0,true,0,241114455526,,,很满意，店里服务也好！,2015-05-08 05:40:52,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_4.gif,96,,希***2,,,0,true,0,241234329788,,,非常好。质量不错,2015-05-08 05:05:05,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:L,0,,天猫,b_blue_1.gif,264,,海***宁,,,0,true,0,241004268196,,,很舒服，就是穿上睡觉会打呼噜，应该是个人问题吧！！！,2015-05-08 05:03:17,,,3,tmall-grade-t3-18.png,true,,身高:180cm;体重:70kg,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_4.gif,111,,嘉***哟,,,0,true,0,241204297977,,,衣服拿来训练很好很不错,2015-05-08 00:15:49,,,0,,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_red_4.gif,98,,黑***5,,,0,true,0,240912476796,,,不错 我183 79kg 就是有点肚子 要不然就很好了 腋下稍有点紧,2015-05-07 23:59:44,,,2,tmall-grade-t2-18.png,true,,身高:183cm;体重:78kg,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_5.gif,195,,a***1,,,0,true,0,241103153079,,,衣服的包装不错，应该是正品，物流也很给力，下次还来,2015-05-07 21:05:00,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_4.gif,128,,有***姐,,,0,true,0,241162125262,,,有点长，其他还好,2015-05-07 20:35:17,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:M,0,,天猫,b_red_5.gif,192,,8***g,,,0,true,0,241084849226,,,有色差,2015-05-07 19:19:35,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:2XL,0,,天猫,b_red_4.gif,133,,闫***7,,,0,true,0,240886531109,,,"包装很是正规，看着是正品，孩子身高194.体重170,xxL穿着正好",2015-05-07 18:16:52,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_3.gif,79,,大***i,,,0,true,0,240922556572,,,挺好,2015-05-07 18:09:51,,挺好,3,tmall-grade-t3-18.png,true,,身高:181cm,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_red_4.gif,103,,2***洋,,,0,true,0,240931397670,,,上衣稍微有点紧，衣服质量还是不错的，继续加油！,2015-05-07 16:03:05,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:S,0,,天猫,b_red_4.gif,116,,青***你,,,0,true,0,241009412969,,,卖家给推荐的s码，结果太小，穿着很紧，吊牌摘了又不能换，郁闷啊。,2015-05-07 15:35:12,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,240995697769|2015-05-11 21:05:31|已经穿了，不错哦！|4||,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_4.gif,136,,幻***l,,,0,true,0,240995697769,,,,2015-05-07 13:02:50,,,2,tmall-grade-t2-18.png,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_4.gif,141,,l***1,,,0,true,0,240945679329,,,"非常好，很合身，175cm,75kg,客服推荐的L，比专卖店更好的购物体验，包装快递都很给力，还有发票(????????)哦",2015-05-07 12:50:36,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_3.gif,43,,h***森,,,0,true,0,241147334760,,,正品 很好 快递sf 第二天就到了。,2015-05-07 12:42:04,,,0,,true,,,0,
false,false,,,颜色分类:547庭紫/ (冷灰);尺码:2XL,0,,天猫,b_red_3.gif,51,,戴***7,,,0,true,0,240878882605,,,必须好评！买家很贴心给我换了号码。很满意。,2015-05-07 12:35:52,,,0,,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:L,0,,天猫,b_red_4.gif,104,,c***7,,,0,true,0,241157661059,,,不好意思评价晚了，出差去外地，东西不错，弟弟很满意，支持！,2015-05-07 12:21:23,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_3.gif,54,,海***h,,,0,true,0,241008375912,,,很好,2015-05-07 10:35:16,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_blue_1.gif,467,,人***己,,,0,true,0,241161817722,,,衣服很好看，老公穿上也特别合适。太喜欢这件了,2015-05-07 10:21:01,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:2XL,0,,天猫,b_blue_2.gif,999,,i***3,,,0,true,0,241032897272,,,买了好几件不同色的了，一直不错,2015-05-07 09:26:18,,,4,tmall-grade-t4-18.png,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_red_2.gif,25,,井***2,,,0,true,0,241030286031,,,很好，就是腋下有点紧,2015-05-07 08:51:31,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_3.gif,49,,y***j,,,0,true,0,241125184012,,,衣服很合适 很满意 快递也很快 有机会会再买,2015-05-06 23:44:35,,,1,tmall-grade-t1-18.png,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_blue_1.gif,472,,一***笑,,,0,true,0,240814086287,,,船上超舒服的，非常棒,2015-05-06 23:09:13,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_4.gif,110,,l***5,,,0,true,0,240813846099,,,东西不错,2015-05-06 21:09:33,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:XL,0,,天猫,b_red_2.gif,26,,简***范,,,0,true,0,240853074316,,,速干没有体验到。,2015-05-06 20:04:21,,,1,tmall-grade-t1-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:M,0,,天猫,b_red_3.gif,82,,g***5,,,0,true,0,240847292575,,,码数偏小，根本穿不了，懒得换算了。,2015-05-06 20:03:14,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:L,0,,天猫,b_red_3.gif,43,,小***0,,,0,true,0,241001870070,,,质量不错，正品，很喜欢，就是稍微贵了点。,2015-05-06 19:36:03,,,2,tmall-grade-t2-18.png,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_red_3.gif,43,,m***7,,,0,true,0,241001933927,,,物流特别快。客服很贴心。特别好,2015-05-06 18:47:36,,,0,,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:L,0,,天猫,b_blue_3.gif,1171,,傲***冰,,,0,true,0,240861964066,,,很棒,2015-05-06 18:41:13,,,3,tmall-grade-t3-18.png,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_2.gif,32,,j***n,,,0,true,0,240803263930,,,好东西,2015-05-06 18:28:21,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:2XL,0,,天猫,b_red_1.gif,6,,迟***4,,,0,true,0,240860447254,,,产品正，规范，物流快,2015-05-06 18:22:18,,,0,,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_blue_1.gif,307,,敬***仙,,,0,true,0,241003101864,,,还可以，就是左腋窝有点夹,2015-05-06 17:59:54,,,2,tmall-grade-t2-18.png,true,,身高:168cm;体重:63kg,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_red_3.gif,63,,我***啊,,,0,true,0,240835317531,,,太棒了,2015-05-06 16:27:42,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_blue_2.gif,941,,腊***6,,,0,true,0,240864286640,,,合适,2015-05-06 09:51:17,,,4,tmall-grade-t4-18.png,true,,身高:183cm;体重:71kg,0,
false,true,,,颜色分类:547庭紫/ (冷灰);尺码:M,0,,天猫,b_red_3.gif,69,,v***3,,,0,true,0,240858456410,,,很凉快，很贴身，品质一直很好，很满意，发货超快，,2015-05-06 09:17:08,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_blue_2.gif,979,,e***e,,,0,true,0,240973588121,,,感谢客服推荐尺码 ，非常好看,2015-05-06 09:05:53,,,2,tmall-grade-t2-18.png,true,,身高:176cm;体重:80kg,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:XL,0,,天猫,b_red_2.gif,36,,o***o,,,0,true,0,240998093342,,,东西不错，就是感觉这衣服的板型好小,2015-05-05 23:32:41,,,0,,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:2XL,0,,天猫,b_blue_1.gif,470,,微***金,,,0,true,0,240899591755,,,非常好的宝贝，质量好，品牌好，总之是不错的选择。,2015-05-05 20:09:43,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_red_5.gif,221,,见***山,,,0,true,0,240802056648,,,很有型，都不好意思穿,2015-05-05 19:56:49,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_3.gif,66,,t***3,,,0,true,0,241024681855,,,感觉有点小，不过旗舰店就是靠谱,2015-05-05 19:22:07,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_4.gif,109,,杨***0,,,0,true,0,240967597228,,,还可以，就是太长啦,2015-05-05 15:43:26,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_5.gif,151,,丫***顺,,,0,true,0,240835979586,,,穿着很合身,2015-05-05 14:37:39,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_5.gif,236,,曾***国,,,0,true,0,240986749165,,,质量和包装都很好。,2015-05-05 14:29:18,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:L,0,,天猫,b_red_3.gif,44,,摆***5,,,0,true,0,240834190746,,,价格小贵而已，质量还是不错滴，好评,2015-05-05 14:18:40,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:547庭紫/ (冷灰);尺码:M,0,,天猫,b_red_4.gif,125,,t***5,,,0,true,0,240767547840,,,衣服很好   很喜欢,2015-05-05 13:31:20,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:L,0,,天猫,b_red_3.gif,58,,穆***0,,,0,true,0,240851179073,,,还是一如既往的精致，发票包，纸袋都有，包装精致，由于之前买过一件黑色的，这次穿起来也还不错，我特意买小一号，显得紧身感十足，点赞！,2015-05-05 12:38:19,,顺丰的速度叫人咂舌，秒杀三通一达，快到想不到,3,tmall-grade-t3-18.png,true,,身高:177cm;体重:82kg,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:2XL,0,,天猫,b_blue_2.gif,862,,阿***店,,,0,true,0,240988256262,,,好,2015-05-05 12:34:02,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_4.gif,104,,仝***8,,,0,true,0,240758440979,,,非常喜欢，弹性很好，和商场的质量一样，满意。,2015-05-05 09:33:58,,发货速度很快，神一样的速度啊,2,tmall-grade-t2-18.png,true,,身高:176cm;体重:70kg,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_3.gif,85,,t***4,,,0,true,0,240744776607,,,衣服没失望 是正品开心啊,2015-05-05 09:17:55,,,3,tmall-grade-t3-18.png,true,,身高:173cm;体重:135kg,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_2.gif,27,,d***u,,,0,true,0,240669388723,,,不错，不愧是官方旗舰店,2015-05-05 09:14:04,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_5.gif,215,,h***7,,,0,true,0,240858183543,,,有点薄，挺合身的。,2015-05-05 07:24:39,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:XL,0,,天猫,b_red_5.gif,203,,南***子,,,0,true,0,240798641995,,,买小了，已送人，好评吧,2015-05-05 02:17:21,,,3,tmall-grade-t3-18.png,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_5.gif,179,,s***1,,,0,true,0,240784824159,,,衣服非常棒，非常显身材，顺丰快递太快了，老妈帮我收货，说这是我见过服务态度最好的快递小哥,2015-05-04 21:51:38,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:S,0,,天猫,b_red_2.gif,19,,白***t,,,0,true,0,240746194118,,,宝贝收到了，很喜欢,2015-05-04 21:07:56,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_blue_1.gif,441,,w***5,,,0,true,0,240807787033,,,不错,2015-05-04 20:59:09,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_red_1.gif,8,,h***9,,,0,true,0,240939152042,,,挺好的，不错,2015-05-04 20:33:17,,,0,,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:M,0,,天猫,b_red_2.gif,38,,霸***敌,,,0,true,0,240739685278,,,还不错,2015-05-04 19:26:59,,,2,tmall-grade-t2-18.png,true,,,0,
false,false,,,颜色分类:547庭紫/ (冷灰);尺码:L,0,,天猫,b_red_2.gif,23,,繁***7,,,0,true,0,240831444344,,,腋窝有一点点紧但长度腰围肩宽都正好   L的小一点点XL的大    有点郁闷    不过衣服还是不错的,2015-05-04 19:25:57,,,1,tmall-grade-t1-18.png,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_5.gif,182,,t***7,,,0,true,0,240825834822,,,还不错～,2015-05-04 18:39:27,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,240884538081|2015-05-06 15:58:47|不错，是正品，穿着很舒服，下次还来|1||,,颜色分类:547庭紫/ (冷灰);尺码:S,0,,天猫,b_red_3.gif,57,,黑***骑,,,0,true,0,240884538081,,,不错,2015-05-04 16:34:17,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_3.gif,82,,开***6,,,0,true,0,240813447659,,,收到宝贝的时候是惊喜，太棒了，想买的别犹豫，真的太棒了店家服务更是好,2015-05-04 16:28:21,,,2,tmall-grade-t2-18.png,true,,,0,
false,false,,,颜色分类:405复古蓝/(岛绿);尺码:M,0,,天猫,b_blue_2.gif,645,,沸***8,,,0,true,0,240908124821,,,衣服质量挺好，下次会再次光顾本店。,2015-05-04 14:56:42,,,3,tmall-grade-t3-18.png,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_red_5.gif,183,,t***1,,,0,true,0,240607065565,,,还不错就是不打折。,2015-05-04 14:08:15,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_3.gif,53,,京***铺,,,0,true,0,240766631805,,,隔天就到了，速度很快。很舒服，非常适合夏天做内衬,2015-05-04 13:41:09,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,240704472499|2015-05-19 09:23:48|效果很好|14||,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_5.gif,195,,c***e,,,0,true,0,240704472499,,,物流很给力，包装也很给力，而且还带着发票。,2015-05-04 13:22:55,,好,2,tmall-grade-t2-18.png,true,,身高:177cm;体重:80kg,0,
false,true,,,颜色分类:547庭紫/ (冷灰);尺码:S,0,,天猫,b_red_4.gif,101,,i***哥,,,0,true,0,240819357709,,,挺不错的，挺喜欢的，就是没有黑色⊙▽⊙,2015-05-04 13:06:50,,,0,,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_blue_1.gif,277,,c***s,,,0,true,0,240700763692,,,不错，穿上它感觉肉好多?,2015-05-04 12:46:07,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_3.gif,85,,q***2,,,0,true,0,240673135034,,,很不错！L就是稍微有点长！,2015-05-04 12:38:45,,,3,tmall-grade-t3-18.png,true,,身高:175cm;体重:63kg,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_4.gif,94,,p***8,,,0,true,0,240837613481,,,非常好！！！！下次还来。,2015-05-04 10:34:16,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:547庭紫/ (冷灰);尺码:M,0,,天猫,b_red_2.gif,21,,八***8,,,0,true,0,240613519541,,,衣服材料不错 很紧身 穿在身上有一种凉凉的感觉,2015-05-04 09:49:27,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_4.gif,98,,a***5,,,0,true,0,240767905180,,,物流很快啊，穿着也很好,2015-05-04 08:27:49,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:M,0,,天猫,b_red_5.gif,234,,d***9,,,0,true,0,240761985278,,,正品，很不错,2015-05-04 01:36:33,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_blue_2.gif,531,,n***8,,,0,true,0,240669378044,,,可以,2015-05-04 00:02:55,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:S,0,,天猫,b_blue_3.gif,1005,,z***g,,,0,true,0,240816727041,,,合身,2015-05-03 23:16:08,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_blue_3.gif,1005,,z***g,,,0,true,0,240816727039,,,合身,2015-05-03 23:16:08,,,3,tmall-grade-t3-18.png,true,,,0,
false,false,,,颜色分类:021麻灰/ (黑);尺码:L,0,,天猫,b_red_4.gif,131,,a***0,,,0,true,0,240771808931,,,东西不错，客服推荐的尺码合适,2015-05-03 20:47:54,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_blue_3.gif,1901,,t***8,,,0,true,0,240690152334,,,好～～,2015-05-03 20:31:03,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:2XL,0,,天猫,b_red_1.gif,8,,f***7,,,0,true,0,240714628786,,,不赖，很紧身,2015-05-03 20:26:03,,,0,,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_2.gif,11,,滴***杰,,,0,true,0,240631202528,,,很赞。不管是物流还是质量,2015-05-03 18:36:45,,,2,tmall-grade-t2-18.png,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_5.gif,151,,q***6,,,0,true,0,240731313266,,,有点太长了！其他还好,2015-05-03 17:34:13,,,3,tmall-grade-t3-18.png,true,,,0,
false,false,,,颜色分类:405复古蓝/(岛绿);尺码:L,0,,天猫,b_red_3.gif,45,,缪***伯,,,0,true,0,240532479693,,,衣服可以，就是我自己胖了，穿得太紧，退了。,2015-05-03 16:45:41,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_2.gif,13,,我***爸,,,0,true,0,240559458766,//img.alicdn.com/bao/uploaded/i2/11776078552541961/TB260KecFXXXXaGXXXXXXXXXXXX_!!2238441776-0-rate.jpg,,帅,2015-05-03 15:27:52,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:S,0,,天猫,b_red_2.gif,27,,九***v,,,0,true,0,240727201097,,,穿着去健身房锻炼很棒,2015-05-03 15:24:17,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_3.gif,60,,b***3,,,0,true,0,240568351124,"//img.alicdn.com/bao/uploaded/i2/11142078547853714/TB2.Y8_cFXXXXagXpXXXXXXXXXX_!!1120921142-0-rate.jpg,//img.alicdn.com/bao/uploaded/i1/11142079125951299/TB2siV8cFXXXXaFXpXXXXXXXXXX_!!1120921142-0-rate.jpg",,跟我在专柜买的不太一样，材料比专柜的松很多，穿的没那么紧，不知道是不是正品,2015-05-03 14:53:51,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_blue_1.gif,270,,s***7,,,0,true,0,240680817586,,,不错,2015-05-03 13:40:17,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:XL,0,,天猫,b_blue_1.gif,270,,s***7,,,0,true,0,240680817585,,,颜色失真,2015-05-03 13:40:17,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_red_2.gif,38,,t***8,,,0,true,0,240504361489,,,很好,2015-05-03 13:11:36,,,0,,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_3.gif,51,,哈***5,,,0,true,0,240706529229,,,顺丰的物流，规范的包装，正规的发票，一切让人觉得舒服,2015-05-03 12:47:36,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_blue_1.gif,279,,秩***e,,,0,true,0,240510902001,,,材料真心觉得一般般，收身效果还不错，身高175体重85公斤，正好，这衣服有点长,2015-05-03 12:27:34,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:2XL,0,,天猫,b_blue_1.gif,388,,f***f,,,0,true,0,240555186307,,,性价比高,2015-05-03 12:11:11,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:M,0,,天猫,b_red_4.gif,128,,板***x,,,0,true,0,240682452545,,,不错,2015-05-03 12:03:37,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_3.gif,64,,暖***三,,,0,true,0,240503001518,,,东西很不错，服务很满意，物流快速没话说，满分,2015-05-03 10:29:17,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_4.gif,91,,空***丨,,,0,true,0,240638865956,,,最愉快的一次网购，真的是一分价钱一分货。很棒的衣服。快递也很快。下次还会来的。,2015-05-03 09:57:48,,,1,tmall-grade-t1-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,,3,,t***7,,,0,true,0,240531765946,,,衣服很好，质量没说的！很合身！物流超级超级快！,2015-05-03 09:45:29,,,0,,true,,,0,
false,false,,,颜色分类:547庭紫/ (冷灰);尺码:XL,0,,天猫,b_red_2.gif,34,,大***泪,,,0,true,0,240533458949,,,品牌就是品牌，物流速度很快，衣服是紧身的，确实有点紧，穿来运动不错！颜色比较喜欢！,2015-05-03 09:15:30,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_5.gif,184,,b***h,,,0,true,0,240494476701,,,l的稍微长了些,2015-05-03 08:14:33,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_5.gif,192,,小***饭,,,0,true,0,240687665089,,,好评很喜欢,2015-05-02 23:50:41,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:M,0,,天猫,b_red_4.gif,95,,l***6,,,0,true,0,240772707519,,,很好,2015-05-02 22:46:36,,,3,tmall-grade-t3-18.png,true,,,0,
